 LIST OF OBSOLETE COORDINATE ENTRIES AND SUCCESSORS
OBSLTE    23-NOV-04 1NZT     1XXE
OBSLTE    20-MAY-03 1O09     1P9K
OBSLTE    16-SEP-03 1O0G     1QWQ
OBSLTE    03-NOV-09 1O0I     1SC0
OBSLTE    28-MAR-06 1O0U     2B8N
OBSLTE    18-MAY-11 1O0Y     3R12
OBSLTE    19-AUG-03 1O0Z     1O53
OBSLTE    02-MAY-06 1O14     2ajr
OBSLTE    19-AUG-03 1O2C     1O51
OBSLTE    09-DEC-03 1O5N     1VJ2
OBSLTE    16-MAR-04 1O5Y     1VJL
OBSLTE    21-APR-05 1O6N     2BP4
OBSLTE    26-MAY-05 1O7R     1VZT
OBSLTE    24-JUL-03 1OAM     1OKE
OBSLTE    09-SEP-05 1OEQ     2BYW
OBSLTE    01-FEB-06 1OER     2BYX
OBSLTE    19-AUG-08 1OF7     2VLE
OBSLTE    16-JUN-05 1OG8     2BUH
OBSLTE    16-JUN-05 1OG9     2BUI
OBSLTE    27-JAN-09 1OGR     
OBSLTE    09-JUN-10 1OJB     2XFU
OBSLTE    22-DEC-09 1OJS     2X0I
OBSLTE    22-DEC-09 1OJU     2X0J
OBSLTE    01-MAR-06 1OKU     2C5V
OBSLTE    29-JAN-96 1OLB     2OLB
OBSLTE    07-DEC-95 1OMF     2OMF
OBSLTE    06-JUL-11 1OQZ     3S8R
OBSLTE    01-AUG-96 1ORA     2ORA
OBSLTE    10-DEC-14 1OTZ     4V46
OBSLTE    02-SEP-03 1OYM     1Q9M
OBSLTE    06-MAY-08 1OZ4     3CF1
OBSLTE    15-JAN-93 1P07     2P07
OBSLTE    29-JAN-96 1P08     1GBM
OBSLTE    10-DEC-14 1P0T     4V46
OBSLTE    22-FEB-17 1P38     5UOJ
OBSLTE    26-AUG-03 1P41     1O57
OBSLTE    25-NOV-03 1P67     1RGJ
OBSLTE    10-DEC-14 1P6G     4V47
OBSLTE    15-AUG-12 1P6Z     3SSW
OBSLTE    10-DEC-14 1P85     4V47
OBSLTE    10-DEC-14 1P86     4V48
OBSLTE    10-DEC-14 1P87     4V48
OBSLTE    24-FEB-04 1P9V     1SDJ
OBSLTE    24-OCT-77 1PAB     2PAB
OBSLTE    02-DEC-76 1PAP     8PAP
OBSLTE    27-MAY-98 1PAW     2PAW
OBSLTE    16-JUN-10 1PB6     3LOC
OBSLTE    19-AUG-03 1PC1     1Q4V
OBSLTE    20-DEC-94 1PCD     2PCD
OBSLTE    31-OCT-93 1PCY     1PLC
OBSLTE    08-JUN-04 1PDS     1TI7
OBSLTE    14-FEB-95 1PEC     2PEC
OBSLTE    08-DEC-96 1PEL     2PEL
OBSLTE    15-APR-90 1PEP     4PEP
OBSLTE    26-OCT-04 1PF0     1VP6
OBSLTE    21-NOV-06 1PF4     
OBSLTE    27-FEB-95 1PGD     2PGD
OBSLTE    30-NOV-94 1PGH     2PGH
OBSLTE    24-SEP-82 1PGK     3PGK
OBSLTE    26-MAY-82 1PGM     3PGM
OBSLTE    15-OCT-95 1PHY     2PHY
OBSLTE    12-OCT-04 1PLZ     1X82
OBSLTE    10-FEB-04 1PM0     1RYR
OBSLTE    10-FEB-04 1PM8     1RYS
OBSLTE    06-MAY-15 1PMQ     4Z9L
OBSLTE    06-FEB-07 1PMZ     2OPO
OBSLTE    27-JAN-04 1PN1     1S0P
OBSLTE    10-DEC-14 1PNS     4V49
OBSLTE    10-DEC-14 1PNU     4V49
OBSLTE    10-DEC-14 1PNX     4V4A
OBSLTE    10-DEC-14 1PNY     4V4A
OBSLTE    27-MAY-98 1PPS     2PPS
OBSLTE    16-DEC-98 1PRI     2PRI
OBSLTE    16-DEC-98 1PRJ     2PRJ
OBSLTE    28-JUL-09 1PS4     1Q2U
OBSLTE    15-JAN-93 1PSG     3PSG
OBSLTE    24-FEB-77 1PTB     2PTB
OBSLTE    18-JAN-83 1PTC     2PTC
OBSLTE    15-AUG-95 1PTE     3PTE
OBSLTE    04-MAR-82 1PTN     2PTN
OBSLTE    20-JUN-77 1PTP     2PTP
OBSLTE    02-DEC-08 1PXF     3ERS
OBSLTE    30-SEP-03 1Q1D     1QZR
OBSLTE    06-JUL-04 1Q26     
OBSLTE    06-JUL-04 1Q28     
OBSLTE    01-NOV-05 1Q4F     1VRZ
OBSLTE    13-DEC-05 1Q4M     2F2G
OBSLTE    03-AUG-11 1Q9Q     3SY0
OBSLTE    17-AUG-11 1Q9R     3T65
OBSLTE    24-AUG-11 1Q9T     3T77
OBSLTE    03-AUG-11 1Q9V     3T4Y
OBSLTE    23-JUN-00 1QA8     1GFW
OBSLTE    09-AUG-00 1QDX     1ES1
OBSLTE    29-MAR-00 1QE8     1C7J
OBSLTE    19-DEC-02 1QJ2     1N5W
OBSLTE    25-OCT-06 1QLA     2BS2
OBSLTE    23-OCT-00 1QMK     1QNV
OBSLTE    26-OCT-00 1QMM     1E8X
OBSLTE    23-MAY-01 1QOC     1J7A
OBSLTE    23-MAY-01 1QOD     1J7B
OBSLTE    23-MAY-01 1QOE     1J7C
OBSLTE    13-NOV-02 1QQ8     1N45
OBSLTE    02-DEC-99 1QTL     1C5F
OBSLTE    07-FEB-01 1QU8     1HYK
OBSLTE    02-MAY-06 1QVH     2A45
OBSLTE    03-AUG-04 1QYH     1U2O
OBSLTE    01-AUG-06 1QZO     2DSZ
OBSLTE    15-JAN-90 1R04     2R04
OBSLTE    15-JAN-90 1R06     2R06
OBSLTE    15-JAN-90 1R07     2R07
OBSLTE    05-APR-05 1R0T     1Z7K
OBSLTE    07-FEB-95 1R1E     1ERI
OBSLTE    30-MAY-06 1R2V     2DPE
OBSLTE    06-APR-04 1R3P     1VJM
OBSLTE    18-DEC-07 1R5R     3BJH
OBSLTE    28-SEP-04 1R72     1XCB
OBSLTE    19-APR-05 1R7K     1Z9W
OBSLTE    28-FEB-06 1R83     2CVR
OBSLTE    10-FEB-04 1R8R     1S9D
OBSLTE    09-OCT-13 1R9E     4MTJ
OBSLTE    02-MAR-04 1R9R     1SFO
OBSLTE    24-NOV-09 1RB1     3K7Z
OBSLTE    07-JUL-97 1REL     2REL
OBSLTE    15-DEC-09 1RFM     2X06
OBSLTE    27-APR-04 1RFW     1SZX
OBSLTE    15-SEP-83 1RHE     2RHE
OBSLTE    14-JUL-86 1RHV     2RHV
OBSLTE    15-JAN-93 1RIG     2RIG
OBSLTE    17-MAY-05 1RKO     1ZKN
OBSLTE    09-MAR-11 1RLE     
OBSLTE    02-MAR-04 1RLL     1VJJ
OBSLTE    15-JAN-90 1RM2     2RM2
OBSLTE    29-NOV-05 1RM7     2B8J
OBSLTE    14-DEC-04 1RMI     1WU3
OBSLTE    29-NOV-05 1RMW     2B82
OBSLTE    15-OCT-91 1RN3     3RN3
OBSLTE    21-DEC-04 1RN5     1Y6H
OBSLTE    31-JAN-94 1RNS     2RNS
OBSLTE    21-APR-97 1ROX     2ROX
OBSLTE    21-APR-97 1ROY     2ROY
OBSLTE    15-JAN-90 1RR1     2RR1
OBSLTE    19-OCT-04 1RR5     1U68
OBSLTE    22-MAR-05 1RRT     1VRL
OBSLTE    15-JAN-90 1RS1     2RS1
OBSLTE    15-JAN-90 1RS3     2RS3
OBSLTE    15-JAN-90 1RS5     2RS5
OBSLTE    30-APR-94 1RSL     2RSL
OBSLTE    01-JUN-11 1RU8     3RJZ
OBSLTE    11-NOV-03 1RUX     1P30
OBSLTE    03-APR-07 1RV2     2P5O
OBSLTE    16-OCT-13 1RW3     4MH8
OBSLTE    13-JUL-11 1RW6     3NYL
OBSLTE    06-AUG-14 1RW7     4QYX
OBSLTE    23-AUG-05 1S0K     2AH2
OBSLTE    10-DEC-14 1S1H     4V4B
OBSLTE    10-DEC-14 1S1I     4V4B
OBSLTE    03-OCT-06 1S65     2IDW
OBSLTE    03-OCT-06 1S6G     2IEN
OBSLTE    03-OCT-06 1S6S     2IEO
OBSLTE    01-JUN-04 1S6T     1VKJ
OBSLTE    02-MAR-04 1S71     1SGV
OBSLTE    12-DEC-06 1S7B     
OBSLTE    30-SEP-08 1SAG     1SAE
OBSLTE    21-DEC-11 1SAH     1SAF
OBSLTE    30-SEP-08 1SAI     1SAE
OBSLTE    21-DEC-11 1SAJ     1SAF
OBSLTE    09-DEC-98 1SBA     2SBA
OBSLTE    31-AUG-82 1SBV     2SBV
OBSLTE    31-OCT-93 1SCP     2SCP
OBSLTE    13-MAR-13 1SCT     4HRR
OBSLTE    31-OCT-93 1SDH     3SDH
OBSLTE    12-JUL-05 1SE1     1VRS
OBSLTE    07-SEP-88 1SEC     2SEC
OBSLTE    30-OCT-07 1SEO     2ZAL
OBSLTE    21-APR-83 1SGA     2SGA
OBSLTE    17-JUL-79 1SGB     2SGB
OBSLTE    02-MAR-11 1SGX     
OBSLTE    22-MAY-07 1SHE     2PK8
OBSLTE    20-FEB-02 1SIA     1KYJ
OBSLTE    15-APR-93 1SIC     2SIC
OBSLTE    31-AUG-94 1SIL     2SIL
OBSLTE    30-NOV-94 1SIM     2SIM
OBSLTE    16-DEC-98 1SKC     2SKC
OBSLTE    16-DEC-98 1SKD     2SKD
OBSLTE    16-DEC-98 1SKE     2SKE
OBSLTE    31-JAN-94 1SN3     2SN3
OBSLTE    07-SEP-88 1SNI     2SNI
OBSLTE    29-JUL-82 1SNS     2SNS
OBSLTE    08-APR-98 1SNW     2SNW
OBSLTE    07-DEC-95 1SOB     2SOB
OBSLTE    07-MAY-80 1SOD     2SOD
OBSLTE    21-APR-00 1SPZ     2SPZ
OBSLTE    10-JUL-95 1SRT     2SRT
OBSLTE    09-JUL-80 1SSI     2SSI
OBSLTE    16-NOV-04 1SSS     1WB8
OBSLTE    12-MAR-97 1STT     2STT
OBSLTE    12-MAR-97 1STW     2STW
OBSLTE    13-APR-04 1SV7     1T0G
OBSLTE    02-JAN-07 1SV8     2O9O
OBSLTE    12-JUL-05 1T2G     2A4J
OBSLTE    10-AUG-04 1T42     1U6B
OBSLTE    13-JAN-09 1T4H     3FPQ
OBSLTE    21-OCT-82 1TAA     2TAA
OBSLTE    26-JUN-02 1TAX     1GOK
OBSLTE    27-JUN-06 1TBM     2HD1
OBSLTE    30-APR-94 1TBS     2TBS
OBSLTE    29-JAN-96 1TCI     2TCI
OBSLTE    03-APR-96 1TCT     2TCT
OBSLTE    20-AUG-97 1TDM     2TDM
OBSLTE    14-OCT-98 1TDX     2TDX
OBSLTE    26-OCT-04 1TE8     1XR6
OBSLTE    26-OCT-04 1TE9     1XR7
OBSLTE    26-OCT-04 1TEA     1VPD
OBSLTE    26-OCT-04 1TEB     1XR5
OBSLTE    21-DEC-04 1TEO     1VQ2
OBSLTE    08-APR-99 1TEP     2TEP
OBSLTE    04-MAR-82 1TGA     2TGA
OBSLTE    18-JAN-83 1TGP     2TGP
OBSLTE    01-NOV-05 1TGQ     2B95
OBSLTE    15-AUG-06 1TI0     2DV8
OBSLTE    10-DEC-14 1TI2     4V4C
OBSLTE    10-DEC-14 1TI4     4V4D
OBSLTE    10-DEC-14 1TI6     4V4E
OBSLTE    26-OCT-04 1TI9     1XS9
OBSLTE    26-JUN-02 1TIX     1GOM
OBSLTE    10-MAR-09 1TJQ     3G8F
OBSLTE    27-FEB-07 1TL0     2NZG
OBSLTE    26-MAY-82 1TLN     3TLN
OBSLTE    08-FEB-05 1TM8     1YMG
OBSLTE    21-JUL-78 1TNA     5TNA
OBSLTE    17-AUG-04 1TO7     1U8E
OBSLTE    18-JAN-83 1TPI     3TPI
OBSLTE    18-JAN-05 1TQK     1VQX
OBSLTE    02-MAY-01 1TRC     1FW4
OBSLTE    20-JUN-96 1TRT     2TRT
OBSLTE    10-JUN-96 1TRX     1XOB
OBSLTE    15-JAN-90 1TS1     2TS1
OBSLTE    08-NOV-96 1TSA     2TSA
OBSLTE    08-NOV-96 1TSB     2TSB
OBSLTE    07-NOV-03 1TSG     1O7B
OBSLTE    24-DEC-97 1TSS     2TSS
OBSLTE    02-SEP-08 1TXV     2VDL
OBSLTE    22-MAR-05 1TXW     1VRN
OBSLTE    02-SEP-08 1TY3     2VDK
OBSLTE    02-SEP-08 1TY5     2VDM
OBSLTE    02-SEP-08 1TY6     2VDN
OBSLTE    02-SEP-08 1TY7     2VC2
OBSLTE    08-MAY-07 1U4I     2PJG
OBSLTE    14-APR-09 1U7E     3FHI
OBSLTE    27-JUN-12 1U8D     4FE5
OBSLTE    24-JUN-03 1UAH     1UG6
OBSLTE    11-FEB-00 1UBA     1DV0
OBSLTE    18-MAR-98 1UCZ     2UCZ
OBSLTE    18-MAR-98 1UDP     2UDP
OBSLTE    21-DEC-04 1UF6     1WUB
OBSLTE    30-DEC-03 1UIQ     1V7C
OBSLTE    23-MAR-04 1UJA     1VCJ
OBSLTE    29-APR-98 1UKD     1UKE
OBSLTE    20-APR-04 1UM3     1VF5
OBSLTE    08-DEC-05 1UMM     2C8S
OBSLTE    04-DEC-07 1UN7     2VHL
OBSLTE    02-MAR-04 1UOX     1R51
OBSLTE    11-MAY-04 1UPO     1VYN
OBSLTE    05-MAY-05 1USJ     2BI7
OBSLTE    10-DEC-14 1UTF     4V4F
OBSLTE    10-DEC-14 1UTV     4V4F
OBSLTE    22-MAR-04 1UTW     1UYP
OBSLTE    09-OCT-13 1UUL     4LLR
OBSLTE    13-DEC-05 1UVD     2BUF
OBSLTE    13-DEC-05 1UVV     2BTY
OBSLTE    19-DEC-12 1UVW     3ZDW
OBSLTE    08-APR-08 1UW2     2VRD
OBSLTE    07-MAR-05 1UZT     1WCO
OBSLTE    25-APR-06 1V52     2DJK
OBSLTE    20-APR-16 1V56     
OBSLTE    07-NOV-06 1V78     2E1W
OBSLTE    08-JUL-08 1V7B     2ZOY
OBSLTE    16-JUN-09 1V8A     3HPD
OBSLTE    07-AUG-13 1V99     4LU7
OBSLTE    07-AUG-13 1V9B     4LU8
OBSLTE    20-JUN-96 1VAA     2VAA
OBSLTE    20-JUN-96 1VAB     2VAB
OBSLTE    29-OCT-14 1VC7     4PRF
OBSLTE    15-FEB-05 1VDU     1WY6
OBSLTE    22-SEP-09 1VFK     3A6O
OBSLTE    14-JUN-05 1VGS     2CV4
OBSLTE    01-APR-97 1VIL     2VIL
OBSLTE    29-APR-98 1VIR     2VIR
OBSLTE    02-MAR-11 1VJJ     
OBSLTE    25-MAR-08 1VJP     3CIN
OBSLTE    29-MAY-02 1VKS     1LNP
OBSLTE    14-JUN-05 1VKV     1ZWJ
OBSLTE    10-DEC-14 1VLD     4V4C
OBSLTE    10-DEC-14 1VLE     4V4D
OBSLTE    10-DEC-14 1VLF     4V4E
OBSLTE    10-DEC-14 1VOQ     4V4G
OBSLTE    10-DEC-14 1VOR     4V4G
OBSLTE    10-DEC-14 1VOS     4V4G
OBSLTE    10-DEC-14 1VOU     4V4G
OBSLTE    10-DEC-14 1VOV     4V4G
OBSLTE    10-DEC-14 1VOW     4V4G
OBSLTE    10-DEC-14 1VOX     4V4G
OBSLTE    10-DEC-14 1VOY     4V4G
OBSLTE    10-DEC-14 1VOZ     4V4G
OBSLTE    10-DEC-14 1VP0     4V4G
OBSLTE    29-MAY-07 1VPG     2PWN
OBSLTE    28-NOV-06 1VPJ     2ISB
OBSLTE    10-DEC-14 1VS5     4V4H
OBSLTE    10-DEC-14 1VS6     4V4H
OBSLTE    10-DEC-14 1VS7     4V4H
OBSLTE    10-DEC-14 1VS8     4V4H
OBSLTE    15-MAY-07 1VS9     1VSA
OBSLTE    10-DEC-14 1VSA     4V4I
OBSLTE    10-DEC-14 1VSP     4V4J
OBSLTE    10-DEC-14 1VSW     4V7G
OBSLTE    10-DEC-14 1VSX     4V7G
OBSLTE    10-DEC-14 1VSY     4V7O
OBSLTE    24-DEC-14 1VSZ     4CWU
OBSLTE    10-DEC-14 1VT0     4V4K
OBSLTE    10-DEC-14 1VT2     4V80
OBSLTE    10-DEC-14 1VT4     4V4L
OBSLTE    06-MAR-13 1VTS     
OBSLTE    10-DEC-14 1VTZ     4V4M
OBSLTE    10-DEC-14 1VU0     4V86
OBSLTE    10-DEC-14 1VU1     4V86
OBSLTE    10-DEC-14 1VU2     4V98
OBSLTE    10-DEC-14 1VU3     4V98
OBSLTE    10-DEC-14 1VU4     3J3Q
OBSLTE    10-DEC-14 1VU5     3J3Q
OBSLTE    10-DEC-14 1VU6     3J3Q
OBSLTE    10-DEC-14 1VU7     3J3Q
OBSLTE    10-DEC-14 1VU8     3J3Q
OBSLTE    10-DEC-14 1VU9     3J3Q
OBSLTE    10-DEC-14 1VUA     3J3Q
OBSLTE    10-DEC-14 1VUC     3J3Q
OBSLTE    10-DEC-14 1VUD     3J3Q
OBSLTE    10-DEC-14 1VUE     3J3Q
OBSLTE    10-DEC-14 1VUF     3J3Q
OBSLTE    10-DEC-14 1VUG     3J3Q
OBSLTE    10-DEC-14 1VUH     3J3Q
OBSLTE    10-DEC-14 1VUI     3J3Q
OBSLTE    10-DEC-14 1VUJ     3J3Q
OBSLTE    10-DEC-14 1VUK     3J3Q
OBSLTE    10-DEC-14 1VUL     3J3Q
OBSLTE    10-DEC-14 1VUM     3J3Q
OBSLTE    10-DEC-14 1VUN     3J3Q
OBSLTE    10-DEC-14 1VUO     3J3Q
OBSLTE    10-DEC-14 1VUP     3J3Q
OBSLTE    10-DEC-14 1VUQ     3J3Q
OBSLTE    10-DEC-14 1VUR     3J3Q
OBSLTE    10-DEC-14 1VUS     3J3Q
OBSLTE    10-DEC-14 1VUT     3J3Q
OBSLTE    10-DEC-14 1VUU     3J3Y
OBSLTE    10-DEC-14 1VUV     3J3Y
OBSLTE    10-DEC-14 1VUW     3J3Y
OBSLTE    10-DEC-14 1VUX     3J3Y
OBSLTE    10-DEC-14 1VUY     3J3Y
OBSLTE    10-DEC-14 1VUZ     3J3Y
OBSLTE    10-DEC-14 1VV0     3J3Y
OBSLTE    10-DEC-14 1VV1     3J3Y
OBSLTE    10-DEC-14 1VV2     3J3Y
OBSLTE    10-DEC-14 1VV3     3J3Y
OBSLTE    10-DEC-14 1VV4     3J3Y
OBSLTE    10-DEC-14 1VV5     3J3Y
OBSLTE    10-DEC-14 1VV6     3J3Y
OBSLTE    10-DEC-14 1VV7     3J3Y
OBSLTE    10-DEC-14 1VV8     3J3Y
OBSLTE    10-DEC-14 1VV9     3J3Y
OBSLTE    10-DEC-14 1VVA     3J3Y
OBSLTE    10-DEC-14 1VVB     3J3Y
OBSLTE    10-DEC-14 1VVF     3J3Y
OBSLTE    10-DEC-14 1VVG     3J3Y
OBSLTE    10-DEC-14 1VVH     3J3Y
OBSLTE    10-DEC-14 1VVI     3J3Y
OBSLTE    10-DEC-14 1VVK     4V4N
OBSLTE    10-DEC-14 1VVL     4L47
OBSLTE    10-DEC-14 1VVM     4L47
OBSLTE    10-DEC-14 1VVN     4L47
OBSLTE    10-DEC-14 1VVO     4L47
OBSLTE    10-DEC-14 1VVP     4L71
OBSLTE    10-DEC-14 1VVQ     4L71
OBSLTE    10-DEC-14 1VVR     4L71
OBSLTE    10-DEC-14 1VVS     4L71
OBSLTE    10-DEC-14 1VVT     4LEL
OBSLTE    10-DEC-14 1VVU     4LEL
OBSLTE    10-DEC-14 1VVV     4LEL
OBSLTE    10-DEC-14 1VVW     4LEL
OBSLTE    10-DEC-14 1VVX     4LFZ
OBSLTE    10-DEC-14 1VVY     4LFZ
OBSLTE    10-DEC-14 1VVZ     4LFZ
OBSLTE    10-DEC-14 1VW0     4LFZ
OBSLTE    10-DEC-14 1VW1     4O9Y
OBSLTE    10-DEC-14 1VW2     4O9Y
OBSLTE    10-DEC-14 1VW3     3J6B
OBSLTE    10-DEC-14 1VW4     3J6B
OBSLTE    10-DEC-14 1VW5     4NWR
OBSLTE    10-DEC-14 1VW6     4NWR
OBSLTE    10-DEC-14 1VW7     3J6X
OBSLTE    10-DEC-14 1VW8     3J6X
OBSLTE    10-DEC-14 1VW9     3J6X
OBSLTE    10-DEC-14 1VWS     3J6Y
OBSLTE    10-DEC-14 1VWU     3J6Y
OBSLTE    10-DEC-14 1VWV     3J6Y
OBSLTE    03-SEP-14 1VWW     4W1Z
OBSLTE    03-SEP-14 1VWX     4W20
OBSLTE    03-SEP-14 1VWY     4W24
OBSLTE    03-SEP-14 1VWZ     4W25
OBSLTE    03-SEP-14 1VX0     4W26
OBSLTE    03-SEP-14 1VX1     4W27
OBSLTE    03-SEP-14 1VX2     4W28
OBSLTE    03-SEP-14 1VX3     4W21
OBSLTE    03-SEP-14 1VX4     4W22
OBSLTE    03-SEP-14 1VX5     4W23
OBSLTE    10-DEC-14 1VX6     3J79
OBSLTE    10-DEC-14 1VX7     3J79
OBSLTE    10-DEC-14 1VX8     4LNT
OBSLTE    10-DEC-14 1VX9     4LNT
OBSLTE    10-DEC-14 1VXI     4LNT
OBSLTE    10-DEC-14 1VXJ     4LNT
OBSLTE    10-DEC-14 1VXK     4LSK
OBSLTE    10-DEC-14 1VXL     4LSK
OBSLTE    10-DEC-14 1VXM     4LSK
OBSLTE    10-DEC-14 1VXN     4LSK
OBSLTE    10-DEC-14 1VXP     4LT8
OBSLTE    10-DEC-14 1VXQ     4LT8
OBSLTE    10-DEC-14 1VXS     4LT8
OBSLTE    10-DEC-14 1VXT     4LT8
OBSLTE    10-DEC-14 1VXU     3J77
OBSLTE    10-DEC-14 1VXV     3J77
OBSLTE    10-DEC-14 1VXW     3J77
OBSLTE    10-DEC-14 1VXX     3J78
OBSLTE    10-DEC-14 1VXY     3J78
OBSLTE    10-DEC-14 1VXZ     3J78
OBSLTE    10-DEC-14 1VY0     4P70
OBSLTE    10-DEC-14 1VY1     4P70
OBSLTE    10-DEC-14 1VY2     4P70
OBSLTE    10-DEC-14 1VY3     4P70
OBSLTE    10-DEC-14 1VY8     4TVX
OBSLTE    10-DEC-14 1VY9     4TVX
OBSLTE    16-MAR-06 1VYY     2CHH
OBSLTE    06-APR-06 1VZL     2CCN
OBSLTE    14-OCT-04 1VZR     
OBSLTE    27-APR-11 1W8R     2YCE
OBSLTE    22-AUG-12 1WB1     4AC9
OBSLTE    07-NOV-12 1WB2     4ACA
OBSLTE    07-NOV-12 1WB3     4ACB
OBSLTE    15-APR-05 1WCA     2BOV
OBSLTE    25-MAR-03 1WDB     1HKO
OBSLTE    21-JUN-05 1WDH     1ZS9
OBSLTE    10-DEC-14 1WE3     4V4O
OBSLTE    27-MAY-98 1WEA     2WEA
OBSLTE    27-MAY-98 1WEB     2WEB
OBSLTE    27-MAY-98 1WEC     2WEC
OBSLTE    27-MAY-98 1WED     2WED
OBSLTE    10-DEC-14 1WF4     4V4O
OBSLTE    11-OCT-05 1WG9     1XKV
OBSLTE    09-JUL-80 1WGA     2WGA
OBSLTE    22-FEB-17 1WGZ     5WVU
OBSLTE    07-DEC-04 1WJ8     1WTY
OBSLTE    27-FEB-07 1WJH     2ECC
OBSLTE    19-MAY-09 1WLL     3A20
OBSLTE    17-FEB-09 1WLQ     2ZXX
OBSLTE    20-SEP-05 1WNQ     2D2D
OBSLTE    09-OCT-07 1WPE     2Z9R
OBSLTE    10-APR-07 1WPH     2PAQ
OBSLTE    14-NOV-06 1WQI     2E1O
OBSLTE    22-MAR-99 1WSY     1BKS
OBSLTE    12-JUN-07 1WT4     2V1T
OBSLTE    27-MAY-08 1WUC     3CTK
OBSLTE    29-AUG-06 1WUS     2DWK
OBSLTE    07-APR-09 1WX3     2ZMX
OBSLTE    02-MAY-06 1X3V     2DMO
OBSLTE    12-APR-17 1X5U     5GVQ
OBSLTE    20-DEC-05 1X6K     2A29
OBSLTE    30-MAY-06 1X72     2CMU
OBSLTE    12-JUN-07 1X7L     2JQA
OBSLTE    10-AUG-16 1X7U     5L02
OBSLTE    21-MAR-06 1XAQ     2GA5
OBSLTE    08-MAY-07 1XAZ     2PJI
OBSLTE    08-FEB-05 1XC2     1YQG
OBSLTE    03-MAY-05 1XG9     1ZGH
OBSLTE    11-JAN-05 1XKC     1YEM
OBSLTE    11-AUG-10 1XM0     2KZN
OBSLTE    29-MAY-07 1XMR     2UZ3
OBSLTE    27-MAR-07 1XNP     2P4W
OBSLTE    15-NOV-05 1XO4     2EVN
OBSLTE    09-JAN-07 1XO9     2KMW
OBSLTE    19-FEB-08 1XP2     2VO9
OBSLTE    30-AUG-05 1XQ2     2AO6
OBSLTE    05-APR-17 1XQU     5UVM
OBSLTE    25-APR-06 1XTX     2DJJ
OBSLTE    14-AUG-07 1XV1     2Z5F
OBSLTE    29-MAY-13 1XVH     4KJM
OBSLTE    14-JUL-09 1Y0F     3HR2
OBSLTE    08-AUG-06 1Y41     2HR9
OBSLTE    11-JAN-05 1YAW     1VQV
OBSLTE    08-FEB-05 1YBB     1VR4
OBSLTE    11-JAN-05 1YBP     1VQW
OBSLTE    14-JUL-09 1YGV     3HQV
OBSLTE    31-MAR-10 1YH0     3KZC
OBSLTE    31-MAR-10 1YH1     3KZK
OBSLTE    09-OCT-07 1YH6     2Z5D
OBSLTE    23-MAY-78 1YHX     2YHX
OBSLTE    23-FEB-11 1YKU     3PMC
OBSLTE    15-JUL-08 1YL2     2CA7
OBSLTE    10-DEC-14 1YL3     4V4P
OBSLTE    10-DEC-14 1YL4     4V4P
OBSLTE    30-DEC-15 1YMF     5FFM
OBSLTE    22-JAN-08 1YMI     3BW5
OBSLTE    16-AUG-17 1YO3     5WOF
OBSLTE    04-FEB-00 1YPD     1QPB
OBSLTE    22-APR-08 1YPW     3CF2
OBSLTE    22-APR-08 1YQ0     3CF1
OBSLTE    22-APR-08 1YQI     3CF3
OBSLTE    18-APR-06 1YR4     2F91
OBSLTE    07-JUN-05 1YUV     1VRR
OBSLTE    01-DEC-09 1YVV     3KKJ
OBSLTE    03-OCT-06 1YW3     2IFA
OBSLTE    19-FEB-08 1YWZ     2K07
OBSLTE    02-MAY-12 1YZ8     2LKX
OBSLTE    25-APR-06 1YZO     2GG1
OBSLTE    21-NOV-06 1Z2R     
OBSLTE    31-JAN-06 1Z4B     2FPK
OBSLTE    31-JAN-06 1Z4C     2FPL
OBSLTE    31-JAN-06 1Z4D     2FPM
OBSLTE    19-APR-05 1Z61     1ZAE
OBSLTE    20-NOV-07 1ZAM     2R2X
OBSLTE    20-NOV-07 1ZB0     2PJO
OBSLTE    20-NOV-07 1ZB2     2R3D
OBSLTE    16-FEB-10 1ZCS     3L4P
OBSLTE    25-SEP-07 1ZCX     2R99
OBSLTE    12-DEC-06 1ZDZ     2O05
OBSLTE    13-MAR-07 1ZE0     2O9X
OBSLTE    19-JUL-05 1ZEP     2A8B
OBSLTE    03-JUN-03 1ZER     1KA5
OBSLTE    06-MAR-07 1ZFR     2OUE
OBSLTE    21-MAR-06 1ZGM     2FNO
OBSLTE    26-JUL-05 1ZHD     1VRY
OBSLTE    08-NOV-05 1ZHE     2ETG
OBSLTE    27-OCT-09 1ZPY     3K6C
OBSLTE    14-FEB-06 1ZQ0     2FXK
OBSLTE    31-MAR-10 1ZQ2     3KZM
OBSLTE    28-FEB-06 1ZQ4     2FNQ
OBSLTE    31-MAR-10 1ZQ6     3KZN
OBSLTE    31-MAR-10 1ZQ8     3KZO
OBSLTE    27-SEP-05 1ZU6     2B2Z
OBSLTE    18-OCT-05 1ZU7     2B41
OBSLTE    27-SEP-05 1ZU9     2B31
OBSLTE    15-SEP-10 1ZX0     3ORH
OBSLTE    04-OCT-05 1ZYA     2B4R
OBSLTE    02-AUG-17 1ZZO     3IOS
OBSLTE    01-JUL-08 21GS     3CSJ
OBSLTE    17-JUN-98 228D     1A6H
OBSLTE    02-OCT-81 251C     351C
OBSLTE    12-FEB-97 273D     309D
OBSLTE    25-JUL-06 2A09     2DT0
OBSLTE    04-OCT-05 2A0O     2B40
OBSLTE    06-NOV-07 2A23     2JWO
OBSLTE    10-APR-07 2A2H     2JOU
